"Pax","Issue.Date","Sector","Cls","Net"
1,34,5,6,2195
1,34,2,6,2195
1,34,4,6,2595
1,34,4,6,2595
1,34,4,6,2595
1,34,4,6,2595
1,34,4,6,2595
1,34,5,6,2200
1,34,5,6,2195
1,34,3,6,1500
1,34,1,6,2950
1,34,5,6,2200
1,34,1,6,2950
1,34,2,6,2195
1,34,1,6,2950
1,34,5,6,2200
1,34,5,6,2200
1,34,5,6,2200
1,34,5,6,2200
1,34,1,6,2200
1,34,4,6,2699
1,34,5,6,2200
1,34,3,6,2200
1,34,3,6,2200
1,34,3,6,2200
1,34,5,6,2195
1,34,5,6,2195
1,34,5,6,2195
1,34,5,6,2195
1,34,5,6,2195
1,34,2,6,2500
1,34,1,6,2200
1,34,2,6,2500
1,34,6,6,2195
1,34,2,6,2500
1,34,1,6,2950
1,34,6,6,2195
1,34,5,6,3200
1,34,5,6,3200
1,34,6,6,2195
1,34,4,6,2699
1,34,2,6,2500
1,34,4,6,2699
1,34,4,6,2699
1,34,4,6,2699
1,34,5,6,2195
1,34,6,6,2195
1,34,5,6,2195
1,34,4,6,2699
1,34,2,6,2500
1,34,1,6,2950
1,34,3,6,2200
1,34,4,6,2699
1,34,6,6,2094
1,34,2,6,2195
1,34,3,6,2200
1,34,4,6,2694
1,34,3,6,2094
1,34,5,6,2195
1,34,5,6,2195
1,34,3,6,2094
1,34,6,6,1950
1,34,3,6,2995
1,34,6,6,1950
1,34,1,6,2894
1,34,2,6,2699
1,34,1,6,2894
1,34,1,6,2894
1,34,2,6,2195
1,34,2,6,2195
1,34,2,6,2699
1,34,4,6,2694
1,34,4,6,2694
1,34,4,6,2694
1,34,2,6,2699
1,34,1,6,2999
1,34,1,6,2999
1,34,5,6,3495
1,34,6,6,1950
1,34,1,6,2999
1,34,6,6,1950
1,34,6,6,1950
1,34,6,6,1950
1,34,6,6,1950
1,34,6,6,1950
1,34,3,6,2694
1,34,3,6,2694
1,34,5,6,3495
1,34,1,6,2999
1,34,6,6,1950
1,34,6,6,1950
1,34,1,6,2999
1,34,6,6,1950
1,34,6,6,1950
2,34,6,6,1950
1,34,4,6,2694
1,34,1,6,2995
1,34,6,6,1950
2,34,6,6,1950
1,34,5,6,3495
1,34,5,6,3495
1,34,3,6,2694
1,34,5,6,3495
1,34,2,6,2699
1,34,3,6,2694
1,34,3,6,2694
1,34,3,6,2694
1,34,3,6,2694
1,34,6,6,1950
1,34,6,6,1950
1,34,6,6,1950
1,34,5,6,3495
1,34,3,6,2694
1,34,3,6,2694
1,34,3,6,2195
1,34,3,6,2195
1,34,4,6,2694
2,34,4,6,2694
1,34,3,6,2694
1,34,3,6,2694
1,34,3,6,2694
1,34,3,6,2694
1,38,2,6,2699
1,38,2,6,2699
1,38,6,6,2094
1,38,6,6,2094
1,38,1,6,2894
1,38,1,6,2894
1,38,6,6,2094
1,38,5,6,2494
1,38,1,6,2894
1,38,2,6,2195
1,38,2,6,2195
1,38,6,6,1950
1,38,6,6,1950
1,38,2,6,2195
1,38,4,6,2595
1,38,4,6,2694
1,38,5,6,2494
1,38,5,6,2494
1,38,1,6,2894
1,38,4,6,2694
2,38,4,6,2694
1,38,3,6,2195
1,38,2,6,2494
1,38,5,6,2494
1,38,1,6,2894
1,38,5,6,2494
1,38,1,6,2894
1,38,4,6,2595
1,38,4,6,2694
1,38,4,6,2494
1,38,4,6,2694
1,38,4,6,2595
1,38,4,6,2595
1,38,4,6,2595
1,38,4,6,2595
1,38,1,6,2894
1,38,1,6,3700
2,38,5,6,2494
1,38,3,6,2195
1,38,3,6,2195
1,38,3,6,2195
1,38,4,6,2549
1,38,1,6,2494
1,38,1,6,2494
1,38,4,6,2549
1,38,4,6,2549
1,38,6,6,2094
1,38,6,6,2094
1,38,6,6,2094
1,38,4,6,2694
1,38,4,6,2694
1,38,4,6,2694
1,38,1,6,2995
1,38,4,6,2694
2,38,4,6,2694
1,38,5,6,2195
1,38,1,6,2494
1,38,1,6,2999
1,38,3,6,2195
1,38,3,6,2195
1,38,4,6,2694
1,38,5,6,2195
1,38,5,6,2195
1,38,5,6,2195
1,38,3,6,2195
1,38,4,6,2699
1,38,2,6,2500
1,38,6,6,2094
1,38,6,6,2094
1,38,6,6,2094
1,38,6,6,2094
1,38,6,6,2094
1,38,6,6,2094
1,38,6,6,2094
1,38,4,6,2699
1,38,4,6,2699
1,38,3,6,2195
1,38,5,6,3200
1,38,2,6,2500
1,38,2,6,2500
1,38,5,6,2195
1,38,3,6,2195
1,38,6,6,2094
1,38,6,6,2094
1,38,6,6,2094
1,38,3,6,2195
1,38,3,6,2195
1,38,3,6,2195
1,38,1,6,2494
1,38,6,6,2094
1,38,3,6,2195
1,38,3,6,2195
1,38,6,6,2094
1,38,3,6,2195
1,38,2,6,2195
1,38,2,6,2195
1,38,2,6,2195
1,38,2,6,2195
1,38,5,6,3700
1,38,5,6,2195
1,38,1,6,2494
1,38,4,6,2494
1,38,5,6,2195
1,38,5,6,2195
1,38,3,6,3350
1,38,5,6,2195
1,38,1,6,2494
1,38,1,6,2494
1,38,2,6,2195
1,38,2,6,2195
1,38,6,6,3094
1,38,4,6,2494
2,38,4,6,2494
1,38,3,6,3094
1,38,2,6,2195
1,38,6,6,3094
1,38,1,6,2999
1,38,6,6,2195
1,38,6,6,3094
1,38,1,6,2494
1,38,5,6,2195
1,38,4,6,3700
1,38,5,6,2195
1,38,5,6,2195
1,38,6,6,3094
1,38,5,6,2195
1,38,1,6,2494
1,38,1,6,2494
1,38,1,6,2494
1,38,1,6,2494
1,38,1,6,2494
1,38,5,6,3700
1,38,5,6,2195
1,38,3,6,3094
1,38,6,6,3094
1,38,6,6,3094
1,38,6,6,3094
1,38,3,6,3094
1,38,6,6,2195
1,38,1,6,2494
1,38,2,6,3200
1,38,2,6,3200
1,38,2,6,3200
1,38,6,6,3094
1,38,1,6,2795
1,38,6,5,3599
1,38,6,5,3599
1,38,4,6,3495
1,38,4,6,3495
1,38,4,6,2494
1,38,6,6,2195
1,38,4,6,2494
1,38,2,6,2195
1,38,4,6,2494
1,38,4,6,3495
1,38,4,6,3495
1,38,1,6,2795
1,38,1,6,2795
1,38,1,6,2795
1,38,5,6,2195
1,38,3,6,3094
1,42,3,6,3094
1,42,2,6,3200
1,42,2,6,3200
1,42,2,6,2195
1,42,5,6,2395
1,42,5,6,2395
1,42,2,6,3200
1,42,3,6,3094
1,42,6,6,3350
1,42,1,6,2795
1,42,2,6,2195
1,42,2,6,2195
1,42,2,6,2195
1,42,2,6,2195
1,42,5,6,2395
1,42,6,6,2195
1,42,6,6,2195
1,42,6,6,2195
1,42,1,6,2795
1,42,1,6,2795
1,42,1,6,2595
1,42,4,6,3495
1,42,4,6,2595
1,42,5,6,2195
1,42,5,6,2195
2,42,5,6,2195
1,42,4,6,2595
1,42,1,6,2595
1,42,1,6,2595
1,42,5,6,2395
1,42,6,6,2195
1,42,4,6,3495
1,42,3,6,2699
1,42,5,6,2395
1,42,1,6,2795
1,42,5,6,2395
1,42,5,6,2395
1,42,4,6,4210
1,42,1,6,2595
1,42,3,6,2699
1,42,4,6,2595
1,42,2,6,2195
1,42,4,6,2595
1,42,4,6,2595
1,42,3,6,1995
1,42,3,6,1995
1,42,5,6,2395
1,42,5,6,2395
1,42,5,6,2395
1,42,1,6,2795
1,42,6,6,2195
1,42,4,6,4210
1,42,2,6,2195
1,42,1,6,2995
1,42,4,6,2595
1,42,5,6,2195
1,42,5,6,2494
1,42,2,6,2195
1,42,6,6,2144
1,42,4,6,2694
1,42,4,6,2595
1,42,5,6,2195
1,42,5,6,2494
1,42,5,6,2195
1,42,6,6,2144
1,42,3,6,1995
1,42,5,6,2195
1,42,5,6,2195
1,42,2,6,2195
1,42,4,6,2694
1,42,5,6,2195
1,42,2,6,2195
1,42,5,6,2494
1,42,1,6,2950
1,42,1,6,2694
1,42,4,6,2694
1,42,4,6,2694
1,42,2,6,2195
1,42,5,6,2699
1,42,5,6,2699
1,42,5,6,2699
1,42,3,6,1995
1,42,5,6,3200
1,42,5,6,2195
1,42,2,6,2200
1,42,2,6,2200
1,42,2,6,2200
1,42,2,6,2200
1,42,5,6,2195
1,42,5,6,2195
1,42,5,6,3910
1,42,2,6,2195
1,42,3,6,2195
1,42,4,6,2694
1,42,5,6,2195
1,42,5,6,2195
1,42,6,6,2144
1,42,2,6,2200
1,42,6,6,2195
1,42,6,6,2195
1,42,4,6,2694
1,42,5,6,2195
1,42,5,6,2195
1,42,1,6,2694
1,42,2,6,2195
1,42,5,6,2195
1,42,5,6,2195
1,42,1,6,2694
1,42,4,6,2694
1,42,4,6,2694
1,42,5,6,2195
1,42,5,6,2195
1,42,5,6,2195
1,42,5,6,2195
1,42,5,6,2195
1,42,2,6,2195
2,42,2,6,2195
1,42,4,6,2694
1,42,5,6,2195
1,42,6,6,2195
2,42,6,6,2195
1,42,1,6,2694
1,42,6,6,1695
1,42,6,6,1695
1,42,1,6,2694
1,42,6,6,1695
1,42,6,6,1695
1,42,5,6,3910
1,42,1,6,2694
1,42,5,5,4279
1,42,5,5,4279
1,42,6,6,1695
1,42,6,6,1695
1,42,4,6,2694
1,42,2,6,3910
1,42,1,6,2694
1,42,5,6,2195
1,42,2,6,2195
1,42,2,5,4279
1,42,6,6,1695
1,42,4,6,2694
1,42,2,3,5190
1,42,2,3,5190
1,42,6,6,1695
1,42,5,6,2195
1,42,3,6,1695
1,42,2,6,2195
1,42,2,6,2195
1,42,3,6,1695
1,42,3,6,1695
1,42,3,6,1695
1,42,2,6,2195
1,42,4,6,2694
1,42,6,6,1695
1,42,6,6,1695
1,42,4,6,3200
1,42,2,6,2195
1,42,2,6,2195
1,42,6,6,1695
1,42,2,6,2195
1,42,5,6,2195
1,42,1,6,2694
1,42,3,6,1695
1,42,6,6,1695
1,42,3,6,2195
1,42,3,6,2195
2,42,3,6,2195
2,42,3,6,2195
1,46,3,6,1695
1,46,3,6,1695
1,46,3,6,1695
1,46,5,6,2195
1,46,6,6,1695
1,46,6,6,1695
1,46,6,6,1695
1,46,6,6,1695
1,46,6,6,1695
1,46,4,6,2694
1,46,2,6,2200
1,46,4,6,2694
1,46,6,6,2195
1,46,4,6,2694
1,46,5,6,2195
1,46,6,6,2195
1,46,6,6,2195
1,46,2,6,2195
1,46,2,6,2195
1,46,2,6,2200
1,46,1,6,2694
1,46,1,6,2694
1,46,5,6,3195
1,46,5,6,2195
1,46,5,6,2195
1,46,4,6,2694
1,46,5,6,3144
1,46,1,6,2500
1,46,2,6,2195
1,46,4,6,2999
2,46,1,6,2595
1,46,2,6,2195
1,46,5,6,3045
2,46,5,6,3045
1,46,5,6,2195
1,46,5,6,2195
1,46,1,6,2595
1,46,5,6,2195
1,46,5,6,3200
1,46,1,6,2595
1,46,5,6,3200
1,46,5,6,3200
1,46,5,6,3200
1,46,2,6,2195
1,46,1,6,2295
1,46,4,6,2699
1,46,5,6,3200
1,46,1,6,2295
1,46,5,6,3200
1,46,5,6,3200
1,46,5,6,2195
1,46,2,6,2195
1,46,2,6,2195
1,46,5,6,3200
1,46,5,6,3200
1,46,1,6,2295
1,46,5,6,3200
1,46,4,6,3399
1,46,5,6,3200
1,46,2,6,2094
1,46,2,6,2094
1,46,5,6,2195
1,46,5,6,2195
1,46,2,6,2094
1,46,5,6,2195
1,46,2,6,2195
1,46,1,6,2295
1,46,1,6,2295
1,46,2,6,1895
1,46,2,6,1895
1,46,2,6,1895
1,46,4,6,3399
1,46,5,6,3200
1,46,5,6,3200
1,46,1,6,2295
1,46,1,6,2295
1,46,4,6,3399
1,46,5,6,2195
1,46,2,6,1895
1,46,2,6,2195
1,46,4,6,3200
1,46,2,6,2195
1,46,5,6,2195
1,46,4,6,2699
1,46,5,6,2195
1,46,2,6,1895
1,46,5,5,4279
1,46,5,5,4279
1,46,4,6,2699
1,46,4,6,2699
1,46,4,6,2699
1,50,5,6,2195
1,50,5,6,3200
1,50,2,6,1695
1,50,1,6,3200
1,50,1,6,2295
1,50,5,6,3200
1,50,5,6,3200
1,50,4,6,3399
1,50,5,6,3200
1,50,1,6,2295
1,50,4,6,3399
1,50,2,6,1695
1,50,5,6,3500
1,50,4,6,3399
1,50,1,6,2295
1,50,2,6,1695
1,50,4,6,4210
1,50,5,6,3500
1,50,6,6,2144
1,50,1,6,2295
1,50,2,6,1695
1,50,4,6,4210
1,50,4,6,4210
1,50,1,6,2295
1,50,5,6,2494
1,50,1,6,2295
1,50,2,6,1695
1,50,5,6,2494
1,50,2,6,1695
1,50,5,6,3700
1,50,5,6,2494
1,50,2,6,1695
1,50,2,6,1695
1,50,6,6,1849
1,50,2,6,1695
1,50,2,6,1695
1,50,2,6,1995
1,50,2,6,1995
1,50,2,6,2195
1,50,2,6,1695
1,50,4,6,2694
1,50,2,6,1695
1,50,3,6,1849
1,50,3,6,1849
1,50,3,6,1849
1,50,3,6,1849
1,50,3,6,1849
1,50,3,6,1849
1,50,2,6,1695
1,50,6,6,1849
1,50,6,6,1849
1,50,1,6,2995
1,50,2,5,4279
1,50,5,6,3910
1,50,5,6,2195
1,50,5,6,2195
1,50,6,6,1849
1,50,1,6,2995
1,50,3,6,1950
1,50,2,6,1995
1,50,6,6,1849
1,50,6,6,1849
1,50,6,6,1849
1,50,4,6,2694
1,50,4,6,2694
1,50,6,6,1849
1,50,1,6,2995
1,50,5,6,2395
1,50,2,6,1995
1,50,2,6,1995
1,50,3,6,1849
1,50,5,6,2395
1,50,6,6,1950
1,50,1,6,2595
1,50,1,6,2595
1,50,1,6,2595
1,50,1,6,2595
1,50,5,6,2395
1,50,6,6,1950
1,50,5,6,2395
1,50,5,6,2195
1,50,5,6,2195
1,50,5,6,2195
1,50,2,6,1995
1,50,5,6,2195
1,50,3,6,1695
1,50,2,6,1995
1,50,5,6,2195
1,50,4,6,2694
1,50,4,6,2694
1,50,4,6,2694
1,50,6,6,1695
1,50,2,6,1995
1,50,6,6,1695
1,50,3,6,1950
1,50,1,6,3200
1,50,2,6,3100
1,50,3,6,1695
1,50,6,6,1695
1,50,3,6,1695
1,50,4,6,2694
1,50,4,6,2694
1,50,3,6,1695
1,50,6,6,1695
1,50,2,6,1995
1,54,5,6,3910
1,54,5,6,3910
1,54,3,6,1695
1,54,6,6,1695
1,54,1,6,2395
1,54,6,6,1695
1,54,4,6,2395
1,54,4,6,2395
1,54,4,6,2395
1,54,3,6,1695
1,54,3,6,1695
1,54,4,6,2395
1,54,1,6,2395
2,54,1,6,2395
1,54,4,6,2395
1,54,4,6,2395
2,54,4,6,2395
1,54,2,6,1594
1,54,4,6,2395
1,54,5,6,2795
1,54,2,6,1594
1,54,2,6,1594
1,54,5,6,2795
1,54,5,6,2195
1,54,2,6,1594
1,54,5,6,2400
1,54,2,6,1594
1,54,5,6,2795
1,54,4,6,2395
1,54,5,6,2195
1,54,4,6,2395
1,54,2,6,1594
1,54,2,6,1594
1,54,4,6,2395
1,54,1,6,2395
1,54,6,6,1950
1,54,6,6,1950
1,54,4,6,2795
1,54,4,6,2795
1,54,5,6,2195
1,54,2,6,2195
1,54,5,6,2795
1,54,5,6,2795
1,54,5,6,2795
1,54,5,6,2795
1,54,4,6,2795
1,54,4,6,2795
1,54,5,6,2795
1,54,5,6,2795
1,54,2,6,2195
1,54,5,6,2795
1,54,5,6,2195
1,54,5,6,2195
1,54,4,6,2795
1,54,5,6,2195
1,54,4,6,2795
1,54,5,6,2795
1,54,5,6,2195
1,54,4,6,2795
1,54,5,6,2795
1,54,5,6,2795
1,54,5,6,2795
1,54,5,6,2795
1,54,5,6,2795
1,54,1,6,2694
1,54,1,6,2694
1,54,2,6,2195
1,54,1,6,2694
1,54,1,6,2694
1,54,1,6,2694
1,54,1,6,2694
1,54,5,6,2195
1,54,2,6,1594
1,54,3,6,1950
1,54,3,6,1950
1,54,5,6,2195
1,54,5,6,2195
2,54,5,6,2195
2,54,5,6,2195
1,54,1,6,2694
1,54,5,6,2195
1,54,5,6,2195
2,54,5,6,2195
1,54,5,6,2195
1,54,5,6,2195
1,54,4,6,2694
1,54,1,6,2694
1,54,5,6,2195
1,54,4,6,2694
1,54,1,6,2694
1,54,6,6,1695
1,54,2,6,2195
1,54,4,6,2694
1,54,4,6,2694
1,54,2,6,2195
1,54,2,6,2195
1,54,6,6,1695
1,54,6,6,1695
2,54,6,6,1695
1,54,4,6,2694
1,54,4,6,2694
1,54,5,6,2694
1,54,5,6,2694
1,54,6,6,1695
1,54,6,6,1695
1,54,6,6,1695
1,54,6,6,1695
1,54,6,6,1695
1,54,2,6,1995
1,54,5,6,2694
2,54,5,6,2694
1,54,6,6,1695
1,54,6,6,1695
1,54,3,6,2000
1,54,6,6,2000
1,54,6,6,1695
1,54,5,6,2694
1,54,3,6,1695
1,54,4,6,2694
1,54,2,6,1895
1,54,4,6,2694
1,54,2,6,1895
1,54,2,6,1895
1,54,1,6,2694
1,54,2,6,1895
1,54,2,6,1895
1,54,2,6,1895
1,54,3,6,1695
1,54,3,6,1695
1,54,1,6,2694
1,54,5,6,2195
1,54,6,6,1695
1,54,2,6,3200
1,54,2,6,2094
1,54,4,6,2694
2,54,4,6,2694
1,54,4,6,2694
1,54,4,6,2694
1,54,5,6,2195
1,58,6,6,1695
1,58,1,6,2899
1,58,1,6,2694
1,58,1,6,2694
1,58,4,6,2694
1,58,2,6,1895
1,58,2,6,1895
1,58,5,6,2094
1,58,2,6,1895
1,58,2,6,1895
1,58,4,6,2694
1,58,6,6,1695
1,58,2,6,1895
1,58,4,6,2694
1,58,6,6,1695
1,58,4,6,2694
1,58,4,6,2694
1,58,2,6,1895
1,58,2,6,1895
1,58,2,6,2094
1,58,1,6,2694
1,58,1,6,2694
1,58,1,6,2694
1,58,1,6,2694
1,58,2,6,1895
1,58,2,6,1895
2,58,2,6,1895
1,58,4,6,2694
1,58,5,6,2094
1,58,2,6,1895
1,58,3,6,1895
1,58,4,6,2694
1,58,5,6,2694
1,58,3,6,1895
1,58,3,6,1895
1,58,5,6,1995
1,58,1,6,2899
1,58,5,6,1995
1,58,5,6,1995
2,58,5,6,1995
1,58,6,6,1895
1,58,1,6,2694
1,58,3,6,1895
1,58,3,6,1895
1,58,2,6,1995
1,58,2,6,1895
1,58,2,6,1995
1,58,2,6,1995
1,58,5,6,1995
1,58,2,6,1895
1,58,5,6,2694
1,58,5,6,1995
1,58,5,6,2694
1,58,1,6,2899
1,58,1,6,2899
1,58,5,6,2694
1,58,5,6,1995
1,58,3,6,1895
1,58,1,6,2899
1,58,1,6,2200
1,58,2,6,1895
1,58,5,6,1995
2,58,2,6,1895
2,58,2,6,1895
1,58,1,6,2899
1,58,4,6,2200
1,58,5,6,2494
1,58,5,6,2494
1,58,1,6,2200
1,58,4,6,2200
1,58,5,6,2195
1,58,1,6,2200
1,58,1,6,2899
1,58,1,6,2899
1,58,5,6,1944
1,58,5,6,1944
1,58,2,6,1944
1,58,5,6,1944
1,58,5,6,1944
1,58,2,6,2195
2,58,2,6,2195
1,58,6,6,1795
1,58,2,6,1895
1,58,4,6,2200
1,58,5,6,1944
1,58,3,6,1795
1,58,3,6,1795
1,58,6,6,1795
1,58,2,6,1944
1,58,1,6,2500
1,58,1,6,2500
1,58,1,6,2500
1,58,1,6,2500
1,58,1,6,2500
1,58,5,6,1944
1,58,1,6,2699
1,58,4,6,2600
1,58,4,6,2600
1,58,4,6,2600
1,58,2,6,1944
1,58,5,6,1944
2,58,5,6,1944
1,58,2,6,1944
1,58,2,6,1944
1,58,1,6,2699
1,58,1,6,2699
1,58,4,6,2600
1,58,4,6,2600
1,58,6,6,1795
1,58,4,6,2600
1,58,6,6,1795
1,58,1,6,2699
1,58,4,6,2600
1,58,6,6,1695
2,58,6,6,1695
1,58,4,6,2600
1,58,4,6,2600
1,58,5,6,1944
1,58,4,6,2600
1,58,5,6,1944
1,58,2,6,2195
1,58,4,6,2200
1,58,6,6,1695
1,58,6,6,1695
1,58,4,6,2200
1,58,4,6,2600
1,58,4,6,2600
1,58,2,6,2195
1,58,2,6,2195
1,58,4,6,2600
1,58,2,6,2195
1,58,4,6,2200
1,58,4,6,2600
1,58,4,6,2200
1,58,4,6,2200
1,58,6,6,1695
1,58,2,6,2195
1,58,2,6,2195
1,58,2,6,2195
1,58,6,6,1695
1,58,5,6,2195
1,58,5,6,2195
1,58,5,6,2195
1,58,1,6,2699
1,58,3,6,1695
1,58,1,6,2699
1,58,6,6,2094
1,58,4,6,2200
1,58,3,6,1695
1,58,4,6,2600
1,58,4,6,2600
1,58,3,6,1695
1,58,1,6,2699
1,58,1,6,2699
1,58,4,6,2600
1,58,6,6,1695
1,58,4,6,2600
1,58,1,6,2699
1,58,1,6,2699
1,58,6,6,1695
1,58,6,6,1695
1,58,6,6,1695
1,58,5,6,2494
1,58,5,6,2195
1,58,1,6,2699
1,58,4,6,2200
1,58,6,6,1695
1,58,1,6,2699
1,58,6,6,1695
1,58,4,6,2200
1,58,5,6,2195
1,58,5,6,2195
1,58,6,6,1695
1,58,6,6,1695
1,62,3,6,1695
1,62,4,6,2500
1,62,6,6,1695
1,62,2,6,2195
1,62,1,6,2699
1,62,1,6,2699
1,62,6,6,1695
1,62,5,6,2195
1,62,2,6,2195
1,62,2,6,2195
1,62,2,6,2494
1,62,4,6,2500
1,62,2,6,2195
1,62,3,6,1950
1,62,2,6,2494
1,62,1,6,2500
1,62,1,6,2500
1,62,1,6,2500
1,62,5,6,2195
1,62,5,6,2195
1,62,4,6,2500
1,62,4,6,2500
1,62,3,6,1950
1,62,5,6,2195
1,62,5,6,2195
1,62,4,6,2500
1,62,4,6,3195
1,62,1,6,2950
1,62,1,6,2950
1,62,2,6,2450
1,62,2,6,2450
1,62,1,6,2950
1,62,1,6,2950
1,62,1,6,2950
1,62,5,6,2195
1,62,1,6,2950
1,62,6,6,1950
1,62,4,6,2500
1,62,6,6,1950
1,62,5,6,2494
1,62,1,6,2950
1,62,2,6,2494
1,62,2,6,2494
1,62,1,6,2950
1,62,1,6,2950
1,62,5,6,2195
2,62,5,6,2195
1,62,3,6,1950
1,62,3,6,1695
1,62,1,6,3200
1,62,6,6,1695
1,62,6,6,1695
1,62,6,6,1695
1,62,1,6,3200
1,62,6,6,1695
1,62,6,6,1695
1,62,1,6,3200
1,62,1,6,3200
1,62,1,6,3200
1,62,6,6,1695
1,62,5,6,2195
1,62,2,6,2195
1,62,2,6,2195
1,62,2,6,2195
1,62,2,6,2195
1,62,2,6,2195
1,62,5,6,1995
1,62,6,6,1950
1,62,6,6,1950
1,62,6,6,1950
2,62,6,6,1950
1,62,4,6,2894
1,62,2,6,2195
1,62,3,6,1695
1,62,5,6,1995
1,62,2,6,2195
1,62,5,6,2195
1,62,2,6,2195
2,62,2,6,2195
1,62,4,6,2894
1,62,4,6,2894
1,62,4,6,2894
1,62,4,6,2894
1,62,2,6,2195
2,62,2,6,2195
1,62,6,6,1695
1,62,5,6,1995
1,62,5,6,1995
1,62,2,6,2195
1,62,2,6,2195
1,62,2,6,2195
1,62,2,6,2494
1,62,5,6,1995
1,62,4,6,2894
1,62,5,6,1995
1,62,2,6,2195
1,62,2,6,2195
1,62,5,6,1995
1,62,5,6,1995
1,62,5,6,2494
1,62,5,6,2494
1,62,5,6,1995
1,62,5,6,1995
1,62,3,6,1695
1,62,4,6,2894
2,62,4,6,2894
1,62,4,6,2894
1,62,4,6,2894
1,62,2,6,2195
1,62,2,6,2494
1,62,5,6,1995
1,62,4,5,4580
1,62,4,5,4580
1,62,4,5,4580
1,62,5,6,1995
1,62,5,6,1995
1,62,5,6,1995
1,66,5,6,1995
1,66,2,6,2195
1,66,3,6,1695
1,66,3,6,1695
1,66,1,5,4580
1,66,2,6,2195
1,66,2,6,2195
1,66,5,6,1995
1,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
2,66,2,6,2195
1,66,1,6,3200
1,66,1,6,3200
1,66,2,6,2494
1,66,2,6,2200
1,66,5,6,2195
1,66,6,6,1695
1,66,5,6,2195
1,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
1,66,6,6,1695
1,66,5,6,2195
1,66,5,6,2195
1,66,5,6,2195
1,66,5,6,2195
1,66,5,6,2195
1,66,3,6,1695
1,66,5,6,2195
1,66,6,6,1695
1,66,3,6,1695
1,66,3,6,1695
2,66,3,6,1695
2,66,3,6,1695
1,66,3,6,1695
1,66,3,6,1695
1,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
1,66,6,6,1695
1,66,6,6,1695
1,66,6,6,1700
1,66,6,6,1695
2,66,5,6,2699
1,66,3,6,1695
1,66,5,6,2699
1,66,1,6,3200
1,66,1,6,3200
1,66,4,6,2899
1,66,6,6,1700
1,66,1,6,3200
1,66,6,6,1695
1,66,1,6,3200
1,66,5,6,2699
1,66,1,6,3200
1,66,3,6,1695
1,66,5,6,2195
1,66,5,6,2195
1,66,5,6,2195
1,66,1,6,3200
1,66,5,6,2699
1,66,6,6,1695
2,66,6,6,1695
1,66,6,6,1695
1,66,6,6,1695
1,66,5,6,1950
1,66,3,6,1695
1,66,3,6,1695
1,66,4,6,2894
1,66,5,6,1950
1,66,6,6,1695
1,66,4,6,2894
1,66,6,6,1695
1,66,5,6,1950
1,66,3,6,1695
1,66,6,6,1700
1,66,6,6,1695
1,66,6,6,1695
1,66,1,6,3950
1,66,3,6,1700
1,66,3,6,1700
1,66,2,6,2195
2,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
1,66,6,6,1695
1,66,6,6,1695
1,66,2,6,2195
1,66,3,6,1695
1,66,6,6,1695
1,66,4,6,2699
1,66,3,6,1695
1,66,3,6,1695
1,66,3,6,1695
1,66,4,6,2699
1,66,6,6,1695
1,66,3,6,1695
1,66,3,6,1695
1,66,5,6,1950
1,66,5,6,1950
1,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
1,66,3,6,1695
1,66,3,6,1695
1,66,3,6,1695
1,66,4,6,2699
1,66,4,6,2699
1,66,5,6,1950
1,66,4,6,2699
1,66,5,6,1950
1,66,5,6,1950
1,66,1,6,3950
1,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
2,66,2,6,2195
1,66,4,6,2699
1,66,4,6,2699
1,66,4,6,2699
1,66,2,6,2195
1,66,3,6,1695
1,66,6,6,1995
1,66,2,6,2195
1,66,5,6,1950
1,66,3,6,1695
1,66,2,6,2195
1,66,2,6,2195
1,66,3,6,1695
1,66,5,6,2200
1,66,5,6,2200
1,66,4,6,2699
1,66,4,6,2699
1,66,1,6,3394
1,66,3,6,1695
1,66,3,6,1695
1,66,5,6,1795
1,66,2,6,2195
1,66,3,6,1695
1,66,3,6,1695
1,66,1,6,3394
1,66,2,6,2195
1,66,2,6,2195
1,66,2,6,2195
1,66,5,6,1795
1,66,5,6,1995
1,66,2,6,2200
2,66,5,6,1795
1,66,2,6,2195
2,66,2,6,2195
1,66,4,6,2699
1,66,4,6,2699
1,66,5,6,1795
1,66,1,6,3394
1,66,4,6,2699
1,66,5,6,1995
1,66,4,6,2699
1,66,4,6,2699
1,66,6,6,1995
1,66,1,6,2999
2,66,1,6,2999
1,66,1,6,3394
1,66,4,6,2894
1,66,5,6,1995
1,66,4,6,2699
1,66,4,6,2699
1,66,4,6,2699
1,66,4,6,2699
2,66,4,6,2699
1,66,5,6,1795
1,66,5,6,1795
1,66,5,6,1995
1,66,5,6,1795
1,66,2,6,2195
1,66,2,6,2195
1,70,5,6,1995
1,70,2,6,2195
1,70,1,6,2999
1,70,4,6,2699
1,70,4,6,2699
1,70,2,6,2195
1,70,2,6,2195
1,70,4,6,2894
1,70,4,6,2699
1,70,2,6,2195
1,70,1,6,2999
1,70,1,6,2999
